Contry code,Product name,Value
DE,"Electricity by tide, wave, ocean",0
DE,Electricity by Geothermal,0
DE,Electricity nec,0
DE,Transmission services of electricity,1
DE,Distribution and trade services of electricity,1
DE,Biogas an other gases nec.,1
DE,Distribution services of gaseous fuels through mains,1
DE,Steam and hot water supply services,1
DE,"Collected and purified water, distribution services of water (41)",1
DE,Construction work (45),1
DE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
DE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
DE,Retail trade services of motor fuel,1
DE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
DE,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
DE,Hotel and restaurant services (55),1
DE,Railway transportation services,1
DE,Other land transportation services,1
DE,Transportation services via pipelines,1
DE,Sea and coastal water transportation services,1
DE,Inland water transportation services,1
DE,Air transport services (62),1
DE,"Supporting and auxiliary transport services, travel agency services (63)",1
DE,Post and telecommunication services (64),1
DE,"Financial intermediation services, except insurance and pension funding services (65)",1
DE,"Insurance and pension funding services, except compulsory social security services (66)",1
DE,Services auxiliary to financial intermediation (67),1
DE,Real estate services (70),1
DE,Renting services of machinery and equipment without operator and of personal and household goods (71),1
DE,Computer and related services (72),1
DE,Research and development services (73),1
DE,Other business services (74),1
DE,"Public administration and defence services, compulsory social security services (75)",1
DE,Education services (80),1
DE,Health and social work services (85),1
DE,Food waste for treatment: incineration,1
DE,Paper waste for treatment: incineration,1
DE,Plastic waste for treatment: incineration,1
DE,Intert/metal waste for treatment: incineration,1
DE,Textiles waste for treatment: incineration,1
DE,Wood waste for treatment: incineration,1
DE,Oil/hazardous waste for treatment: incineration,1
DE,Food waste for treatment: biogasification and land application,1
DE,Paper waste for treatment: biogasification and land application,1
DE,Sewage sludge for treatment: biogasification and land application,1
DE,Food waste for treatment: composting and land application,1
DE,Paper and wood waste for treatment: composting and land application,1
DE,Food waste for treatment: waste water treatment,1
DE,Other waste for treatment: waste water treatment,1
DE,Food waste for treatment: landfill,1
DE,Paper for treatment: landfill,1
DE,Plastic waste for treatment: landfill,1
DE,Inert/metal/hazardous waste for treatment: landfill,1
DE,Textiles waste for treatment: landfill,1
DE,Wood waste for treatment: landfill,1
DE,Membership organisation services n.e.c. (91),1
DE,"Recreational, cultural and sporting services (92)",1
DE,Other services (93),1
DE,Private households with employed persons (95),1
DE,Extra-territorial organizations and bodies,1
GR,Paddy rice,1
GR,Wheat,1
GR,Cereal grains nec,1
GR,"Vegetables, fruit, nuts",1
GR,Oil seeds,1
GR,"Sugar cane, sugar beet",1
GR,Plant-based fibers,1
GR,Crops nec,1
GR,Cattle,1
GR,Pigs,1
GR,Poultry,1
GR,Meat animals nec,1
GR,Animal products nec,1
GR,Raw milk,1
GR,"Wool, silk-worm cocoons",1
GR,Manure (conventional treatment),1
GR,Manure (biogas treatment),1
GR,"Products of forestry, logging and related services (02)",1
GR,"Fish and other fishing products, services incidental of fishing (05)",1
GR,"Coal, lignite and peat",1
GR,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
GR,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
GR,Other Hydrocarbons,1
GR,Uranium and thorium ores (12),1
GR,Iron ores,1
GR,Copper ores and concentrates,1
GR,Nickel ores and concentrates,1
GR,Aluminium ores and concentrates,1
GR,Precious metal ores and concentrates,1
GR,"Lead, zinc and tin ores and concentrates",1
GR,Other non-ferrous metal ores and concentrates,1
GR,Stone,1
GR,Sand and clay,1
GR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
GR,Products of meat cattle,1
GR,Products of meat pigs,1
GR,Products of meat poultry,1
GR,Meat products nec,1
GR,products of Vegetable oils and fats,1
GR,Dairy products,1
GR,Processed rice,1
GR,Sugar,1
GR,Food products nec,1
GR,Beverages,1
GR,Fish products,1
GR,Tobacco products (16),1
GR,Textiles (17),1
GR,"Wearing apparel, furs (18)",1
GR,Leather and leather products (19),1
GR,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
GR,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
GR,Pulp,1
GR,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
GR,Paper and paper products,1
GR,Printed matter and recorded media (22),1
GR,Coke oven products,1
GR, Refined Petroleum,1
GR,Nuclear fuel,1
GR,"Plastics, basic",1
GR,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
GR,N-fertiliser,1
GR,P- and other fertiliser,1
GR,"Chemicals nec, additives and biofuels",1
GR,Rubber and plastic products (25),1
GR,Glass and glass products,1
GR,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
GR,Ceramic goods,1
GR,"Bricks, tiles and construction products, in baked clay",1
GR,"Cement, lime and plaster",1
GR,"Ash for treatment, Re-processing of ash into clinker",1
GR,Other non-metallic mineral products,1
GR,Basic iron and steel and of ferro-alloys and first products thereof,1
GR,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
GR,Precious metals,1
GR,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
GR,Aluminium and aluminium products,1
GR,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
GR,"Lead, zinc and tin and products thereof",1
GR,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
GR,Copper products,1
GR,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
GR,Other non-ferrous metal products,1
GR,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
GR,Foundry work services,1
GR,"Fabricated metal products, except machinery and equipment (28)",1
GR,Machinery and equipment n.e.c. (29),1
GR,Office machinery and computers (30),1
GR,Electrical machinery and apparatus n.e.c. (31),1
GR,"Radio, television and communication equipment and apparatus (32)",1
GR,"Medical, precision and optical instruments, watches and clocks (33)",1
GR,"Motor vehicles, trailers and semi-trailers (34)",1
GR,Other transport equipment (35),1
GR,"Furniture, other manufactured goods n.e.c. (36)",1
GR,Secondary raw materials,1
GR,"Bottles for treatment, Recycling of bottles by direct reuse",1
GR,Electricity by coal,0.211170628
GR,Electricity by gas,1.525120232
GR,Electricity by nuclear,0
GR,Electricity by hydro,1.122868074
GR,Electricity by wind,3.829325547
GR,Electricity by petroleum and other oil derivatives,0.856804778
GR,Electricity by biomass and waste,0
GR,Electricity by solar photovoltaic,13.65714166
GR,Electricity by solar thermal,0
GR,"Electricity by tide, wave, ocean",0
GR,Electricity by Geothermal,0
GR,Electricity nec,0
GR,Transmission services of electricity,1
GR,Distribution and trade services of electricity,1
GR,Biogas an other gases nec.,1
GR,Distribution services of gaseous fuels through mains,1
GR,Steam and hot water supply services,1
GR,"Collected and purified water, distribution services of water (41)",1
GR,Construction work (45),1
GR,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
GR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
GR,Retail trade services of motor fuel,1
GR,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
GR,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
GR,Hotel and restaurant services (55),1
GR,Railway transportation services,1
GR,Other land transportation services,1
GR,Transportation services via pipelines,1
GR,Sea and coastal water transportation services,1
GR,Inland water transportation services,1
GR,Air transport services (62),1
GR,"Supporting and auxiliary transport services, travel agency services (63)",1
GR,Post and telecommunication services (64),1
GR,"Financial intermediation services, except insurance and pension funding services (65)",1
GR,"Insurance and pension funding services, except compulsory social security services (66)",1
GR,Services auxiliary to financial intermediation (67),1
GR,Real estate services (70),1
GR,Renting services of machinery and equipment without operator and of personal and household goods (71),1
GR,Computer and related services (72),1
GR,Research and development services (73),1
GR,Other business services (74),1
GR,"Public administration and defence services, compulsory social security services (75)",1
GR,Education services (80),1
GR,Health and social work services (85),1
GR,Food waste for treatment: incineration,1
GR,Paper waste for treatment: incineration,1
GR,Plastic waste for treatment: incineration,1
GR,Intert/metal waste for treatment: incineration,1
GR,Textiles waste for treatment: incineration,1
GR,Wood waste for treatment: incineration,1
GR,Oil/hazardous waste for treatment: incineration,1
GR,Food waste for treatment: biogasification and land application,1
GR,Paper waste for treatment: biogasification and land application,1
GR,Sewage sludge for treatment: biogasification and land application,1
GR,Food waste for treatment: composting and land application,1
GR,Paper and wood waste for treatment: composting and land application,1
GR,Food waste for treatment: waste water treatment,1
GR,Other waste for treatment: waste water treatment,1
GR,Food waste for treatment: landfill,1
GR,Paper for treatment: landfill,1
GR,Plastic waste for treatment: landfill,1
GR,Inert/metal/hazardous waste for treatment: landfill,1
GR,Textiles waste for treatment: landfill,1
GR,Wood waste for treatment: landfill,1
GR,Membership organisation services n.e.c. (91),1
GR,"Recreational, cultural and sporting services (92)",1
GR,Other services (93),1
GR,Private households with employed persons (95),1
GR,Extra-territorial organizations and bodies,1
HU,Paddy rice,1
HU,Wheat,1
HU,Cereal grains nec,1
HU,"Vegetables, fruit, nuts",1
HU,Oil seeds,1
HU,"Sugar cane, sugar beet",1
HU,Plant-based fibers,1
HU,Crops nec,1
HU,Cattle,1
HU,Pigs,1
HU,Poultry,1
